x,y
1.20855923580421,1.43147751605996
1.41424818139019,1.4389721627409
1.60575272981305,1.44646680942184
1.81850350053913,1.4389721627409
2.00999286224126,1.4389721627409
1.01752547572403,1.65631691648822
1.01795070390451,1.8661670235546
1.01833037192279,2.05353319057816
1.01167858824244,2.27087794432548
1.00501161784136,2.48072805139186
0.0212614090239494,-9.19303514291584E-19
0.20568894558598,0.0149892933618842
0.418424529591325,-1.22318970716552E-19
0.617036463316476,0.0149892933618844
0.815602836879433,0.00749464668094278
1.21275077072608,0
1.40424013242821,0
1.5957598675718,0.0149892933618842
1.80143362643704,0.0149892933618844
2,0.00749464668094339
0.0216714504836971,0.202355460385439
0.206098987045727,0.217344753747323
0.404634987167221,0.194860813704497
0.603262107613103,0.217344753747324
0.808905493036889,0.20235546038544
0.809345907938099,0.419700214132763
0.816863334700138,0.629550321199144
0.810196364299057,0.839400428265525
0.810606405758805,1.04175588865096
0.81807827235865,1.22912205567452
1.2081643810652,1.23661670235546
1.20773915288472,1.02676659528908
1.20731392470424,0.816916488222699
1.20691906996522,0.622055674518202
1.2135860403663,0.41220556745182
1.21317599890656,0.209850107066382
1.39758834874785,0.217344753747323
1.41219797409145,0.427194860813705
1.41256245538901,0.607066381156318
1.40592585842939,0.831905781584583
1.41341291174997,1.02676659528908
1.41383813993045,1.23661670235546
0.0221118653849073,0.419700214132762
0.213586040366304,0.41220556745182
0.397998390207602,0.419700214132763
0.596534390329096,0.397216274089936
0.618266587695719,0.622055674518202
0.625753641016295,0.816916488222699
0.626194055917506,1.03426124197002
0.619496712074962,1.22912205567452
1.20901483742615,1.65631691648822
1.41467340957067,1.64882226980728
0.818928728719607,1.64882226980728
0.620331981715189,1.64132762312634
0.41465822284994,1.64132762312634
0.223168861147812,1.64132762312634
0.0104029037010037,1.64132762312634
1.60614758455207,1.64132762312634
1.8259905538597,1.6338329764454
2.00331070511944,1.64132762312634
2.00370555985846,1.83618843683084
1.81223138487706,1.84368308351178
1.62074202317494,1.84368308351178
1.40799125244886,1.85117773019272
1.20233268030434,1.85867237687366
0.812246571597795,1.85117773019272
0.613649824593376,1.84368308351178
0.422145276170517,1.83618843683084
0.216486704025999,1.84368308351178
0.00370555985845958,1.83618843683084
0.0166598326423367,1.22912205567452
0.0162649779033216,1.03426124197002
0.207723966163986,1.01927194860814
0.406335899889137,1.03426124197002
0.413868513371907,1.25160599571734
0.222363964949048,1.2441113490364
1.60493264689356,1.04175588865096
1.80348383373578,1.02676659528908
2.00915759260103,1.02676659528908
2.00958282078151,1.23661670235546
1.80392424863699,1.2441113490364
1.61949671207496,1.22912205567452
1.61036949291539,0.224839400428266
1.80893586647835,0.217344753747324
2.02165626376297,0.194860813704497
2.02211186538491,0.419700214132763
2.00827676279861,0.592077087794434
2.00870199097909,0.801927194860815
1.80307379227603,0.824411134903642
1.61156924385317,0.816916488222699
1.61117438911416,0.622055674518202
1.78137196835087,0.614561027837259
1.80222333591508,0.404710920770879
1.59654957704983,0.404710920770878
0.0437985025893355,0.622055674518202
0.206903883244491,0.614561027837259
0.405470256807448,0.607066381156317
0.413002870290218,0.82441113490364
0.22860570716965,0.82441113490364
0.00874755114128164,0.82441113490364
0.0183303719227905,2.05353319057816
0.21692711892721,2.0610278372591
0.415508679210898,2.0610278372591
0.614075052773855,2.05353319057816
0.826841010220663,2.05353319057816
1.20272753504336,2.05353319057816
1.40841648062934,2.0610278372591
1.61405986605312,2.04603854389722
1.81265661305754,2.05353319057816
2.00414597475967,2.05353319057816
0.0187859735447314,2.27837259100642
0.217306786945494,2.24839400428266
0.394626938205234,2.2558886509636
0.614515467675065,2.27087794432548
0.798897444074901,2.26338329764454
1.22442935896852,2.26338329764454
1.43008793111303,2.2558886509636
1.61446990751287,2.24839400428266
1.80597445593573,2.2558886509636
2.00455601621942,2.2558886509636
0.827676279860889,2.46573875802998
0.813917110878248,2.67558886509636
0.821419350919554,2.8779443254818
0.821829392379303,3.08029978586724
0.815147235257492,3.28265524625268
0.829756860601092,3.49250535331906
0.816012878339178,3.70985010706638
0.823499931659756,3.90471092077088
1.21275077072607,3.5
1.2122799823834,3.26766595289079
1.21903807310887,3.10278372591007
1.21145989946391,2.86295503211991
1.21108023144562,2.67558886509636
1.21770164168451,2.44325481798715
1.38794478108342,2.45824411134904
1.4097073518915,2.69807280513919
1.42427141707291,2.88543897216274
1.4175436997889,3.06531049250535
1.41092228955002,3.29764453961456
1.4183637827084,3.47002141327623
0.616990903154283,3.49250535331906
0.623688246996825,3.29764453961456
0.623232645374884,3.0728051391863
0.629914802496695,2.87044967880086
0.622412562455389,2.66809421841542
0.636202104879492,2.47323340471092
0.0212462223032183,3.49250535331906
0.198551186842225,3.49250535331906
0.43254817987152,3.47002141327623
0.418014488131577,3.29764453961456
0.226494752987987,3.28265524625268
0.0278980059835659,3.27516059957174
0.0274879645238207,3.0728051391863
0.22609989824897,3.08779443254818
0.438805108812854,3.05781584582441
0.424286603793642,2.89293361884368
0.416738803590141,2.66809421841542
0.416343948851124,2.47323340471092
0.210639816544413,2.45824411134904
0.239433839051134,2.66809421841542
0.225659483347761,2.87044967880086
0.0341853083663642,2.8779443254818
0.0196819900678834,2.72055674518201
0.0262426534238449,2.45824411134904
1.59364891339013,2.47323340471092
1.79218491351163,2.45074946466809
2.01204306953999,2.4507494646681
1.61532036387383,2.66809421841542
1.80676416541376,2.64561027837259
2.0124834844412,2.66809421841542
2.00580132731939,2.87044967880086
2.0133035673607,3.0728051391863
2.01374398226191,3.29014989293362
1.82225462055978,3.29014989293362
1.59531945267058,3.29764453961456
1.59497015809376,3.12526766595289
1.80762980849545,3.0728051391863
1.60866858019348,2.88543897216274
1.80723495375643,2.8779443254818
1.60282169271189,3.5
1.8155876501587,3.5
2.02124622230322,3.49250535331906
